timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz
2025-10-12T16:03:52.540,157435,1431248,0,0,0,-9.415102005004885,-0.3793289065361023,-3.323977470397949,-0.0998116582632064,-0.0398520529270172,-0.0959724187850952,-9.414093017578123,7.853553771972656,0.3818463087081909,-0.2657966315746307,-0.0137297250330448,0.054386232048273,10.720525741577148,4.282533645629883,4.129934787750244,0.0537139177322387,-0.076377049088478,-0.2447134554386139
2025-10-12T16:03:52.549,157436,1431257,0,0,0,-9.498899459838867,-0.3817231059074402,-3.510725498199463,-0.0928836390376091,0.0139733627438545,-0.0919754803180694,-9.452400207519531,7.90622615814209,0.4536723494529724,-0.3124275505542755,-0.0060023125261068,0.0751703009009361,10.770803451538086,4.277745246887207,3.85220718383789,0.0603754818439483,-0.0758441165089607,-0.255904883146286
2025-10-12T16:03:52.558,157437,1431266,0,0,0,-9.59945583343506,-0.3865115046501159,-3.656771659851074,-0.0984793454408645,0.0717957317829132,-0.0805175974965095,-9.682244300842283,7.863130569458008,0.4776143729686737,-0.3345439434051513,0.0094525106251239,0.1004842370748519,10.921638488769531,4.486041069030762,3.797140598297119,0.0910186693072319,-0.0811733677983284,-0.2511085569858551
2025-10-12T16:03:52.567,157438,1431275,0,0,0,-9.64494514465332,-0.4200303554534912,-3.709444046020508,-0.1118024736642837,0.1117651015520095,-0.0629310756921768,-10.022220611572266,7.693142414093018,0.3770579099655151,-0.3286817669868469,0.029970122501254,0.1220676973462104,11.079655647277832,4.9122090339660645,3.821082592010498,0.1264581829309463,-0.0758441165089607,-0.2311238646507263
2025-10-12T16:03:52.577,157439,1431284,0,0,0,-9.618609428405762,-0.4487607479095459,-3.8076062202453618,-0.1387151777744293,0.1341479420661926,-0.0440122373402118,-10.235304832458496,7.343588829040527,0.2645304203033447,-0.3334781229496002,0.0438261702656745,0.1311274319887161,11.189788818359377,5.31204080581665,3.845024585723877,0.1600324511528015,-0.0686496347188949,-0.2055434882640838
2025-10-12T16:03:52.586,157440,1431293,0,0,0,-9.51805305480957,-0.5038273930549622,-3.750145435333252,-0.1746876239776611,0.1448064446449279,-0.0277580246329307,-10.302342414855955,6.900661468505859,0.348327487707138,-0.3825072050094604,0.0432932451367378,0.123133547604084,11.146693229675291,5.611315727233887,3.866572380065918,0.1842805445194244,-0.0601228326559066,-0.1812953948974609
2025-10-12T16:03:52.594,157441,1431302,0,0,0,-9.39834213256836,-0.5804418325424194,-3.417351722717285,-0.2008009403944015,0.1570637226104736,-0.0200306121259927,-10.273612022399902,6.639693737030029,0.5111331939697266,-0.4067552983760834,0.033700592815876,0.1074122637510299,11.03416633605957,5.697506904602051,3.90727424621582,0.1709574162960052,-0.0553265064954757,-0.1597119271755218
2025-10-12T16:03:52.604,157442,1431311,0,0,0,-9.336092948913574,-0.5948070287704468,-3.2497572898864746,-0.205330803990364,0.166389912366867,-0.0240275487303733,-10.173055648803713,6.546319961547852,0.6691504716873169,-0.3713157773017883,0.0270390342921018,0.095687910914421,10.924032211303713,5.644834518432617,3.859389781951904,0.140847161412239,-0.0649191588163375,-0.1386613845825195
2025-10-12T16:03:52.613,157443,1431320,0,0,0,-9.376794815063477,-0.5014331936836243,-3.2904586791992188,-0.1957381516695022,0.1823776662349701,-0.0338866598904132,-10.058134078979492,6.58223295211792,0.7266113758087158,-0.2767215967178345,0.0110512860119342,0.106079950928688,10.852206230163574,5.517941951751709,3.8162941932678223,0.1030094772577285,-0.0798410549759864,-0.1162785440683364
2025-10-12T16:03:52.621,157444,1431329,0,0,0,-9.453409194946287,-0.3601753115653991,-3.3694677352905273,-0.1770857870578766,0.2127543836832046,-0.0474762469530105,-9.907299041748049,6.792922496795654,0.6930925250053406,-0.2079742550849914,-0.0041370750404894,0.1300615817308426,10.89051342010498,5.359924793243408,3.7037668228149414,0.0830247923731803,-0.0942300334572792,-0.1122816130518913
2025-10-12T16:03:52.631,157445,1431338,0,0,0,-9.51805305480957,-0.233282595872879,-3.460447311401367,-0.1552358567714691,0.2529902160167694,-0.0581347495317459,-9.811531066894531,7.0730438232421875,0.645208477973938,-0.1805286109447479,-0.0076010874472558,0.1607047617435455,10.957551956176758,5.185147762298584,3.629546642303467,0.0902192816138267,-0.1152805611491203,-0.1226736456155777
2025-10-12T16:03:52.640,157446,1431347,0,0,0,-9.470169067382812,-0.1327261328697204,-3.402986526489258,-0.1312542259693145,0.291893720626831,-0.0615987628698349,-9.64633083343506,7.3292236328125,0.6188722848892212,-0.1536159068346023,-0.0107986368238925,0.1966771930456161,10.924032211303713,4.859536647796631,3.696584224700928,0.0851564928889274,-0.1318012326955795,-0.153583288192749
2025-10-12T16:03:52.648,157447,1431356,0,0,0,-9.405525207519531,-0.0465348660945892,-3.44608211517334,-0.0984793454408645,0.3403899073600769,-0.0584012120962142,-9.481130599975586,7.604557037353516,0.7529475688934326,-0.0920630693435669,-0.0182595867663621,0.2473050653934478,10.806716918945312,4.395061492919922,3.708555221557617,0.0681028962135315,-0.1400615721940994,-0.1930197477340698
2025-10-12T16:03:52.657,157448,1431365,0,0,0,-9.21638298034668,-0.0513232797384262,-3.465235710144043,-0.0598422884941101,0.3923500776290893,-0.048542097210884,-9.38536262512207,8.004388809204102,0.8942054510116577,-0.0006664469838142,-0.0273193102329969,0.3264444172382355,10.69658374786377,3.954528331756592,3.9048800468444824,0.0497169829905033,-0.153118222951889,-0.2228635549545288
2025-10-12T16:03:52.671,157449,1431379,0,0,0,-8.917107582092285,-0.2045521885156631,-3.5370616912841797,-0.007615640759468,0.4296548366546631,-0.0221623126417398,-9.387757301330566,8.686736106872559,0.963637351989746,0.1219062954187393,-0.0318491756916046,0.4698012471199035,10.852206230163574,3.774963140487671,4.232885360717773,-0.0200961865484714,-0.1230079755187034,-0.2319232821464538
2025-10-12T16:03:52.680,157450,1431388,0,0,0,-8.806974411010742,-0.3266564607620239,-3.5801572799682617,0.0107702612876892,0.4363163709640503,0.0002205371856689,-9.519437789916992,9.009953498840332,0.9253300428390504,0.1330977231264114,-0.0355796478688716,0.5334857702255249,11.165846824645996,3.858760356903076,4.381326198577881,0.0124122379347682,-0.1310018450021743,-0.2305909693241119
2025-10-12T16:03:52.689,157451,1431397,0,0,0,-8.833311080932617,-0.3769347071647644,-3.5897340774536133,0.0286232680082321,0.4496394991874695,0.0202052202075719,-9.715763092041016,9.117692947387695,0.887022852897644,0.1000563651323318,-0.0076010874472558,0.5862452983856201,11.457940101623535,3.968893527984619,4.252038955688477,0.0398578681051731,-0.1344658583402633,-0.2471116185188293
2025-10-12T16:03:52.698,157452,1431406,0,0,0,-8.981751441955566,-0.324262261390686,-3.5825514793395996,0.0422128438949584,0.4610974192619324,0.0380582064390182,-9.98630714416504,9.072202682495115,0.8678692579269409,0.0417010895907878,0.0456914044916629,0.6144903302192688,11.639899253845217,4.21789026260376,4.022195816040039,0.0835577175021171,-0.1493877470493316,-0.2644316852092743
2025-10-12T16:03:52.707,157453,1431415,0,0,0,-9.048789024353027,-0.2141289860010147,-3.647194862365722,0.0470091551542282,0.4760193228721618,0.0500490218400955,-10.086864471435549,8.904607772827148,0.8726576566696167,-0.0182529725134372,0.096319280564785,0.62088543176651,11.618350982666016,4.581809043884277,3.876149654388428,0.1413800716400146,-0.1605791896581649,-0.2732249498367309
2025-10-12T16:03:52.716,157454,1431424,0,0,0,-8.988934516906738,-0.1183609217405319,-3.6783194541931152,0.0571347475051879,0.5111923813819885,0.0487167090177536,-9.924057960510254,8.741802215576172,0.8558982610702515,-0.0464979894459247,0.1144387274980545,0.620618999004364,11.43160343170166,4.859536647796631,3.720526218414306,0.1256587952375412,-0.1651090383529663,-0.2900120913982391
2025-10-12T16:03:52.725,157455,1431433,0,0,0,-8.792609214782715,-0.1207551211118698,-3.7764816284179688,0.0651286095380783,0.5682153105735779,0.0287320222705602,-9.718156814575195,8.622093200683594,0.7864663600921631,-0.0768747180700302,0.082463227212429,0.6344749927520752,11.141904830932615,4.907420635223389,3.691795825958252,0.0697016716003418,-0.1715041399002075,-0.3038681149482727
2025-10-12T16:03:52.735,157456,1431442,0,0,0,-8.562766075134277,-0.2284941971302032,-3.8219714164733887,0.0648621618747711,0.6244388818740845,-0.0027105510234832,-9.715763092041016,8.502382278442383,0.4129709303379059,-0.1283019781112671,0.0704724192619323,0.6611212491989136,11.074867248535156,4.890661239624023,3.931216239929199,-0.0371497869491577,-0.1704382896423339,-0.3059998154640198
2025-10-12T16:03:52.743,157457,1431451,0,0,0,-8.397565841674805,-0.3482042849063873,-4.001536846160889,0.0587335079908371,0.6729350686073303,-0.0280244871973991,-9.708580017089844,8.456892967224121,0.1376377344131469,-0.204243779182434,0.0779333636164665,0.7077522277832031,11.149087905883787,4.689548015594482,4.041349411010742,-0.1551926583051681,-0.1712376773357391,-0.3038681149482727
2025-10-12T16:03:52.753,157458,1431460,0,0,0,-8.292221069335938,-0.3146854639053345,-4.207437992095947,0.0515390336513519,0.7200989127159119,-0.0320214256644248,-9.414093017578123,8.540689468383789,0.3579042851924896,-0.159744530916214,0.0797986015677452,0.7788977026939392,11.199365615844728,4.33999490737915,4.074868202209473,-0.2575142681598663,-0.1821626424789428,-0.3102632164955139
2025-10-12T16:03:52.761,157459,1431469,0,0,0,-8.148569107055664,-0.2548304200172424,-3.934499263763428,0.0693920105695724,0.7363531589508057,-0.0147013626992702,-8.837090492248535,8.739408493041992,1.1479908227920532,-0.0131901800632476,0.0398292317986488,0.8769559264183044,10.924032211303713,3.997623920440674,3.9886770248413086,-0.291621446609497,-0.1906894296407699,-0.3459692001342773
2025-10-12T16:03:52.770,157460,1431478,0,0,0,-7.897177696228027,-0.2500420212745666,-3.6328296661376953,0.112292468547821,0.6977160573005676,0.0156753603368997,-8.41092300415039,8.993194580078125,1.8040021657943728,0.1861237585544586,0.0163805373013019,0.9782116413116456,10.545748710632324,3.813270330429077,4.04374361038208,-0.2263381332159042,-0.1909559071063995,-0.3803428411483764
2025-10-12T16:03:52.779,157461,1431487,0,0,0,-7.700852870941162,-0.3146854639053345,-3.675925254821778,0.1479984521865844,0.6433576941490173,0.0553782731294631,-8.248116493225098,9.08896255493164,2.3019959926605225,0.2900441288948059,0.0816638395190239,1.0725393295288086,10.248867988586426,3.818058729171753,4.072474002838135,-0.1567914336919784,-0.1930876076221466,-0.4125848114490509
2025-10-12T16:03:52.788,157462,1431496,0,0,0,-7.593113899230957,-0.4176361262798309,-3.699867248535156,0.1362740993499755,0.6188431978225708,0.103341519832611,-8.19783878326416,8.871089935302734,2.6180307865142822,0.3566597402095794,0.1663989275693893,1.126631259918213,10.040572166442873,4.5794148445129395,4.469911575317383,-0.057933859527111,-0.2221320122480392,-0.4839967787265777
2025-10-12T16:03:52.797,157463,1431505,0,0,0,-7.550018310546875,-0.4032709300518036,-3.728597640991211,0.0773858875036239,0.6177773475646973,0.1566340029239654,-8.216992378234863,8.454498291015625,2.4576191902160645,0.4712385833263397,0.240741953253746,1.1268976926803589,10.093244552612305,5.142052173614502,4.18021297454834,0.0076159117743372,-0.2719604969024658,-0.578857421875
2025-10-12T16:03:52.806,157464,1431514,0,0,0,-7.722400665283203,-0.3003202676773071,-4.236168384552002,-0.0100138187408447,0.6508187055587769,0.2096600383520126,-8.353462219238281,8.219866752624512,1.4233241081237793,0.795523464679718,0.3126868307590484,1.1530110836029053,10.531383514404297,5.2880988121032715,4.132328987121582,-0.173845037817955,-0.3409742712974548,-0.6606613993644714
2025-10-12T16:03:52.815,157465,1431523,0,0,0,-7.878024101257324,-0.1518797427415847,-4.454041004180908,-0.1123353987932205,0.6955844163894653,0.2506952583789825,-8.638371467590332,8.339576721191406,0.2908666431903839,1.1872233152389526,0.3241447210311889,1.269721508026123,11.101203918457031,5.23542594909668,3.7660160064697266,-0.3835510015487671,-0.4038594365119934,-0.7190166711807251
2025-10-12T16:03:52.824,157466,1431532,0,0,0,-7.822957515716553,-0.0776594877243042,-4.19307279586792,-0.1952052265405655,0.7254281640052795,0.2632189989089966,-8.901734352111816,8.626880645751953,-0.5854111909866333,1.3668190240859983,0.303360641002655,1.409880757331848,11.539342880249023,5.292887210845947,3.4427990913391113,-0.4640226662158966,-0.4667445421218872,-0.7747073173522949
2025-10-12T16:03:52.833,157467,1431541,0,0,0,-7.643392086029053,-0.080053687095642,-3.6017050743103027,-0.2223843932151794,0.7435476183891296,0.2344410717487335,-9.196221351623535,9.105721473693848,-1.219874620437622,1.3145922422409058,0.2809777855873108,1.570824146270752,11.742849349975586,5.599344730377197,3.0788803100585938,-0.4824085831642151,-0.4893938899040222,-0.8106797933578491
2025-10-12T16:03:52.844,157468,1431550,0,0,0,-7.459038734436035,-0.2117347866296768,-3.170748710632324,-0.2042649537324905,0.7627329230308533,0.1795497834682464,-9.20340347290039,9.606109619140623,-1.0642515420913696,0.9911069273948668,0.2255535870790481,1.646499514579773,11.709330558776855,5.714266777038574,2.8203063011169434,-0.4973304867744446,-0.5011183023452759,-0.8000212907791138
2025-10-12T16:03:52.851,157469,1431559,0,0,0,-7.382424354553223,-0.424818754196167,-3.2066617012023926,-0.140580415725708,0.8248186707496643,0.1166646406054496,-9.026232719421388,9.366689682006836,-0.4968257248401642,0.7131865620613098,0.1440160721540451,1.6382391452789309,11.565678596496582,5.376684188842773,2.635952949523926,-0.5279736518859863,-0.5093786120414734,-0.8013535737991333
2025-10-12T16:03:52.861,157470,1431568,0,0,0,-7.358482360839844,-0.6546621322631836,-3.3862271308898926,-0.0499831736087799,0.8783776760101318,0.0668361559510231,-8.906522750854492,8.681947708129883,-0.6548430919647217,0.3795755207538605,0.0845949277281761,1.604931354522705,11.206548690795898,5.326406002044678,2.5737037658691406,-0.4552294015884399,-0.5053816437721252,-0.8024194240570068
2025-10-12T16:03:52.869,157471,1431577,0,0,0,-7.423125743865967,-0.7145171165466309,-3.687896251678467,0.0334195792675018,0.8725154399871826,0.044186845421791,-8.743717193603516,8.061849594116211,-1.0522805452346802,0.2423473447561264,0.065409630537033,1.600401520729065,10.63912296295166,6.286480903625488,2.501877784729004,-0.2399277240037918,-0.4528885185718536,-0.7933596968650818
2025-10-12T16:03:52.878,157472,1431586,0,0,0,-7.542835712432861,-0.5876244306564331,-3.860279083251953,0.1021668910980224,0.836809515953064,0.0567105859518051,-8.585699081420898,7.882284164428711,-1.3012775182724,0.3156245052814483,0.0880589485168457,1.570824146270752,9.779603958129885,7.433303356170654,2.513848781585694,0.0286664478480815,-0.3476358354091644,-0.7843000292778015
2025-10-12T16:03:52.887,157473,1431596,0,0,0,-7.832534313201904,-0.3841173052787781,-4.45164680480957,0.1264149844646453,0.8117620348930359,0.1076049134135246,-8.456412315368652,7.726661205291748,-1.4808425903320312,0.38623708486557,0.0968522056937217,1.463439702987671,8.685453414916992,8.268879890441895,1.8937504291534424,0.0720998346805572,-0.189890056848526,-0.7110227942466736
2025-10-12T16:03:52.896,157474,1431604,0,0,0,-8.342499732971191,-0.1111783161759376,-4.813170909881592,0.0949724018573761,0.8106961250305176,0.1830137819051742,-7.759699821472168,7.853553771972656,-1.2342398166656494,0.4192784130573272,0.0840620025992393,1.2755837440490725,8.125210762023926,7.756520271301269,0.8546668887138367,-0.0483412109315395,-0.1648425757884979,-0.5514118075370789
2025-10-12T16:03:52.905,157475,1431613,0,0,0,-8.70641803741455,0.1569722592830658,-4.28405237197876,0.048874408006668,0.7915108799934387,0.2538928091526031,-6.593723773956299,9.680330276489258,-1.6125236749649048,0.4912232756614685,0.0502212680876255,1.1399543285369873,9.355830192565918,5.833976745605469,1.759675145149231,-0.2623105645179748,-0.3002054989337921,-0.3987287580966949
2025-10-12T16:03:52.914,157476,1431622,0,0,0,-8.802186012268066,0.2694997489452362,-4.408551216125488,0.0323537290096282,0.7928431630134583,0.2856018245220184,-6.409370422363281,12.862224578857422,-1.6556192636489868,0.6084668040275574,0.04622433334589,1.2079023122787476,12.54969596862793,3.7629921436309814,3.354213237762451,-0.3142707645893097,-0.4054581820964813,-0.3496996760368347
2025-10-12T16:03:52.923,157477,1431631,0,0,0,-8.613044738769531,0.2000679075717926,-4.647971153259277,0.0272909551858901,0.83707594871521,0.2538928091526031,-7.793218612670898,15.213329315185549,-0.6213241815567017,0.4744361340999603,0.0869930908083915,1.4221380949020386,15.38682460784912,2.783763647079468,4.426815986633301,-0.1437347680330276,-0.3002054989337921,-0.4696077704429626
2025-10-12T16:03:52.932,157478,1431640,0,0,0,-8.03125286102295,-0.1135725155472755,-4.28405237197876,0.0198299884796142,0.8519978523254395,0.176618680357933,-9.4188814163208,15.072071075439451,0.3890289068222046,0.0081268176436424,0.1610696762800216,1.5484412908554075,15.719618797302246,3.901855945587158,4.551314353942871,0.1941396594047546,-0.0875684693455696,-0.6404102444648743
2025-10-12T16:03:52.942,157479,1431649,0,0,0,-7.569171905517578,-0.6235374808311462,-4.700643539428711,0.0086385607719421,0.8663868308067322,0.0926830172538757,-9.636754035949709,12.962779998779297,0.7936489582061768,-0.4184796214103699,0.2394096404314041,1.464505672454834,13.619903564453123,5.316829204559326,3.81868839263916,0.4757905006408691,0.0616505220532417,-0.7613842487335205
2025-10-12T16:03:52.950,157480,1431658,0,0,0,-7.6050848960876465,-1.1191372871398926,-5.234550476074219,-0.040656991302967,0.8909013867378235,0.0396569818258285,-8.724563598632812,10.525483131408691,0.8295620679855347,-0.6889390349388123,0.2492687702178955,1.3064934015274048,10.969522476196287,6.0805792808532715,3.0573325157165527,0.6196802258491516,0.0254116225987672,-0.7723091840744019
2025-10-12T16:03:52.959,157481,1431667,0,0,0,-7.799015522003174,-1.3657399415969849,-5.093292713165283,-0.103009209036827,0.8802428841590881,0.0279326345771551,-7.766882419586182,8.521535873413086,0.5685940384864807,-0.6383111476898193,0.2737832963466644,1.2095011472702026,9.353436470031738,6.87306022644043,2.918468713760376,0.5453371405601501,-0.0609222203493118,-0.7128880023956299
2025-10-12T16:03:52.968,157482,1431676,0,0,0,-8.012099266052246,-1.442354440689087,-4.9999189376831055,-0.1341853141784668,0.8543960452079773,0.0439203828573226,-7.352685928344727,7.860736846923828,-0.1760026812553405,-0.3438701331615448,0.3734402656555176,1.196444392204285,8.94642162322998,7.584137916564941,2.9950833320617676,0.4216986000537872,-0.1379298716783523,-0.6428084373474121
2025-10-12T16:03:52.977,157483,1431685,0,0,0,-8.091108322143555,-1.317855954170227,-4.597692966461182,-0.1448438167572021,0.8216211199760437,0.0697672441601753,-7.355080127716064,8.887848854064941,-0.5662575960159302,-0.2402162104845047,0.4981447160243988,1.1543432474136353,9.25048542022705,7.995940685272217,2.8657963275909424,0.3534842431545257,-0.1970845311880111,-0.6265541911125183
2025-10-12T16:03:52.986,157484,1431694,0,0,0,-8.043224334716797,-1.0425227880477903,-4.7748637199401855,-0.1624303460121154,0.7888462543487549,0.0929494798183441,-7.599288463592529,10.633222579956056,-0.3651446402072906,-0.2204979807138443,0.5572993755340576,1.1255652904510498,9.899313926696776,8.192265510559082,2.8610079288482666,0.2770094871520996,-0.2487782537937164,-0.6532004475593567
2025-10-12T16:03:52.995,157485,1431703,0,0,0,-7.990551471710205,-0.6594505310058594,-5.098081111907959,-0.2045314162969589,0.7904450297355652,0.0996110439300537,-7.920111656188965,12.002705574035645,0.1424261331558227,-0.2066419422626495,0.6065948605537415,1.0951886177062988,10.694189071655272,8.06058406829834,2.875373125076294,0.177086055278778,-0.3036695420742035,-0.6697211265563965
2025-10-12T16:03:53.004,157486,1431712,0,0,0,-7.8828125,-0.2596188187599182,-4.796411514282227,-0.2386386096477508,0.7843164205551147,0.0777611136436462,-8.042215347290039,12.668292999267578,-0.0874172449111938,-0.2324887961149215,0.6025979518890381,1.0613479614257812,11.527371406555176,7.394996166229248,3.0238137245178223,0.051582220941782,-0.3335133194923401,-0.6673229336738586
2025-10-12T16:03:53.013,157487,1431721,0,0,0,-7.739160537719727,0.061204195022583,-4.67909574508667,-0.2437013983726501,0.7659304738044739,0.0327289551496505,-7.917717456817627,12.55097770690918,-0.2310693264007568,-0.3236189782619476,0.4901508390903473,1.057350993156433,12.13310432434082,6.463651657104492,3.1267642974853516,-0.0129016991704702,-0.320989578962326,-0.670520544052124
2025-10-12T16:03:53.022,157488,1431730,0,0,0,-7.674516677856445,0.2623171508312225,-4.640788555145264,-0.2314441204071045,0.7621999979019165,-0.0245604738593101,-7.702239036560059,12.148752212524414,-0.1113592386245727,-0.412350982427597,0.3537220358848572,1.0485577583312988,12.24563217163086,5.477240562438965,3.222532272338867,0.0166756361722946,-0.288747638463974,-0.6873076558113098
2025-10-12T16:03:53.031,157489,1431739,0,0,0,-7.593113899230957,0.2503461539745331,-4.67909574508667,-0.212258830666542,0.7576701641082764,-0.0773200467228889,-7.300013065338135,11.492740631103516,0.5877476334571838,-0.4136832952499389,0.2479364573955536,1.0618808269500732,11.762002944946287,5.043889999389648,3.4882888793945312,0.076096773147583,-0.2735592722892761,-0.693969190120697
